make_year,mileage_kmpl,engine_cc,owner_count,accidents_reported,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,service_history_Partial,insurance_valid_Yes,price_usd
2010,24.0,2500,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9208.78
2003,14.99,4000,5,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,6800.05
2003,23.84,1800,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,6130.93
2000,22.03,2000,5,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4259.56
2005,16.86,5000,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11650.76
2016,14.33,1200,5,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,3027.25
2018,14.73,5000,4,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,14768.59
2016,14.67,1800,5,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,6915.31
1995,23.33,1800,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5403.78
1998,18.8,1200,5,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,3208.09
2007,12.42,3000,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,5683.91
2017,16.74,2000,2,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7005.12
2007,17.34,1200,2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,5728.05
2007,7.31,800,4,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2977.78
1996,17.02,5000,2,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,8761.15
2003,21.62,800,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,5449.09
2018,17.31,5000,5,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,11120.82
2002,19.27,1000,3,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,2175.62
2001,20.42,5000,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10268.39
1998,16.29,1800,5,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3978.74
2012,21.65,2500,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,8875.18
1997,25.29,800,5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2443.75
2022,10.38,800,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,6531.82
2000,16.28,1500,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4775.58
2006,29.65,5000,2,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,12892.44
2006,18.85,2000,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,6414.46
2015,17.83,4000,5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,9217.23
2022,16.71,800,3,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,6949.58
2002,24.37,5000,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,12027.46
2016,13.31,1800,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7203.31
2016,22.63,4000,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,12312.71
1995,16.62,3000,3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8803.76
1998,14.25,2500,3,0,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,5356.77
2015,16.84,5000,1,0,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,12104.54
2022,17.77,1000,1,1,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,8692.97
2005,15.51,4000,5,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6431.76
1997,23.56,3000,3,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,7396.91
2007,14.29,5000,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,11296.49
2019,18.7,5000,5,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,10778.11
2011,20.69,4000,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9359.66
2016,18.65,4000,3,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,10752.52
2016,21.86,4000,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11174.35
2004,15.83,1200,1,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,4770.48
2015,21.11,2500,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,8353.3
2006,21.26,800,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,3874.28
2009,22.84,4000,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,10583.01
2015,8.57,4000,5,2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7804.93
2004,20.55,1200,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,4536.74
2008,22.51,1800,3,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,6163.09
2007,15.94,3000,4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,5550.34
1999,15.26,2000,5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,4763.22
2000,14.49,5000,1,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,13859.9
2018,12.84,5000,5,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,11468.42
1996,21.33,4000,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,8370.93
2016,29.41,1200,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,4988.32
2011,15.22,2500,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5948.86
1998,15.67,2000,4,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,4873.71
2008,18.08,1800,5,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,6941.47
2004,9.99,1500,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,5324.27
1997,14.52,1800,4,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,7782.41
2019,17.72,1500,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,6312.05
1997,13.53,1200,4,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,1749.8
2009,23.99,2500,5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,7548.0
2000,11.53,2000,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2483.38
2011,22.51,1500,5,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,3884.74
2006,25.34,4000,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11590.48
2016,19.91,800,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4170.34
2014,17.31,800,1,2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,4340.67
2018,19.23,4000,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,12568.34
2023,15.8,2500,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,9000.58
2005,7.82,1000,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,3786.09
2019,13.1,5000,1,2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,13581.58
1998,17.94,1800,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,6423.74
2020,13.3,1500,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7248.73
2022,15.93,800,4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4323.85
2020,20.4,4000,5,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,9261.32
2000,18.73,2000,4,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,5653.82
1995,23.29,2000,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,6519.35
2014,19.47,1500,5,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,5455.87
2017,19.76,1000,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5137.65
2022,14.44,3000,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,8593.0
2010,11.34,3000,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6456.36
2009,15.94,1200,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3207.22
2011,14.36,2500,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,5976.47
2002,17.17,2500,4,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,5843.32
